ID,Artista
14745,Donald Rubinstein
14746,Ernest Gold
14747,Leigh Harline
14748,Antón García Abril
14749,Ron Goodwin
14750,"Franco Bixio, Fabio Frizzi & Vince Tempera"
14751,Luboš Fišer
14752,Antoine Duhamel
14753,Leith Stevens
14754,B-nario
14755,Baby Band
14756,Eva Stella
14757,Susanna Balbarani
14758,Baby Land
14759,Tonio
14760,Coro Fonola band
14761,Lolla
14762,HeyKids Canzoni Per Bambini
14763,Lucrezia Cesari
14764,Sandro Di Stefano
14765,Renato Giorgi
14766,Mr. I & the Rainbow Singers
14767,Gli amici di Lupin
14768,Max Alto e Monica Ward
14769,Lory e Daniele
14770,I Drago
14771,Dhamm
14772,Raggi Fotonici
14773,The Team Rocket Band
14774,Morganorarity
14775,Luca Velletri
14776,G.P. Reverberi
14777,L. Giordano
14778,Laura Giordano
14779,Ivano Pavesi
14780,Gerald Fried
14781,Giancarlo Gazzani
14782,Uno Helmersson
14783,Karel Svoboda
14784,James Paget
14785,Mathou
14786,Veigar Margeirsson
14787,Peter Thomas Sound Orchestra
14788,I. Pavesi
14789,Cinema Serenade Ensemble
14790,Christian Bruhn
14791,Vittorio Paltrinieri
14792,R Armando Morabito
14793,Katyna Ranieri
14794,Henri Seroka
14795,Frank Rothman
14796,John Schroeder
14797,Geoffrey Burgon
14798,The Royal Festival Orchestra
14799,Daniel Caine Orchestra
14800,Epic Soul Factory
14801,Robert Mellin
14802,MythFox
14803,Pietro Locatelli
14804,Klaus Havenstein
14805,Keith Merrill
14806,Gérard Calvi
14807,Franz Xaver Gruber
14808,Roy Paci
14809,Ernesto De Curtis
14810,Il Grande Orchestra Veneziano
14811,Alfred Waitzman
14812,Gianni Oddi
14813,Lou Stein
14814,Raymond Lefèvre
14815,Rby
14816,Romano Mussolini
14817,Barigozzi Group
14818,Gianfranco Manfredi
14819,Max Manfredi
14820,Lele Marchitelli
14821,Sandra Mondaini
14822,Maria Jottini e Trio Lescano
14823,Silvana Fioresi e Trio Lescano
14824,MariaRosaria Omaggio
14825,Oscar Prudente
14826,"Tony De Falco, Luigi Palma"
14827,Linda Cobelli
14828,Serena Abrami
14829,Bungaro
14830,Lele Battista
14831,Mario Nunziante
14832,Jennifer Milan
14833,Jessica Brando
14834,Noemi feat. Fiorella Mannoia
14835,Pierpaolo Capovilla
14836,La Notte
14837,MARNERO
14838,Minnie's
14839,Lubjan
14840,Gemitaiz & Fabri Fibra
14841,Kid Yugi & Ernia
14842,Nerissima Serpe & Fri2
14843,Gemitaiz & Nayt
14844,SadTurs & KIID
14845,"Kid Yugi, Tony Boy & Artie 5ive"
14846,Sfera Ebbasta & Marracash
14847,Club Dogo & Sfera Ebbasta
14848,Kid Yugi & Geolier
14849,Kid Yugi & Simba La Rue
14850,"MACE, Tony Boy, Guè & Noyz Narcos"
14851,"Kid Yugi, Papa V & Noyz Narcos"
14852,Sfera Ebbasta & ANNA
14853,Poet
14854,Machete Empire
14855,DJ Slait
14856,NSP
14857,Don Joe & Shablo
14858,Francesco Paura
14859,RapCore
14860,Jesto & 3D
14861,Canesecco & 3D
14862,Dark Pyrex
14863,Quebonafide & Sfera Ebbasta
14864,Drilliguria
14865,Mattak
14866,Mikush
14867,Intifaya
14868,Digital Astro
14869,Побег
14870,botanichesky sad
14871,палисад
14872,Семинар
14873,"Те дни прошли, их не вернуть"
14874,dogleg
14875,-1
14876,VERESK
14877,rew
14878,"Въеби ему, Донателло!"
14879,Моська
14880,Забыл повзрослеть
14881,Mineral
14882,Materic
14883,Bagdadski Vor
14884,Источник
14885,Newgrounds Death Rugby
14886,Bicycles for Afghanistan
14887,ессентуки
14888,Leute
14889,Kairo <3
14890,Distanti
14891,Leita
14892,Franek Windy
14893,San Diego
14894,Tunonna
14895,La Coscienza Di Zeno
14896,Cocki Mazzetti
14897,Nuvertal
14898,Skrimor
14899,Teddy Killerz
14900,Vita Nova
14901,Nucleus
14902,Heldon
14903,Eskaton
14904,Amon Düül II
14905,Dün
14906,Art Bears
14907,Cardiacs
14908,Frank Zappa
14909,Art Zoyd
14910,Weather Report
14911,Slapp Happy
14912,Aksak Maboul
14913,Deus Ex Machina
14914,Return to Forever
14915,The Mothers of Invention
14916,Robert Fripp
14917,Comus
14918,Univers Zero
14919,Faust
14920,Agitation Free
14921,Guru Guru
14922,Embryo
14923,Kraan
14924,Pekka Pohjola
14925,Cos
14926,Allan Holdsworth
14927,Billy Cobham
14928,Fred Frith
14929,Captain Beefheart & His Magic Band
14930,Elephant9
14931,Siglo XX
14932,The Sound
14933,The Chameleons
14934,Modern Eon
14935,The Names
14936,Neon
14937,Sad Lovers and Giants
14938,Krisma
14939,Xmal Deutschland
14940,The Essence
14941,Grauzone
14942,Joy Division
14943,The Snake Corps
14944,Siouxsie and the Banshees
14945,Plastic Trash
14946,The Church
14947,And Also The Trees
14948,The Cure
14949,Japan
14950,The Psychedelic Furs
14951,The Birthday Party
14952,Rendez Vous
14953,Bauhaus
14954,Love And Rockets
14955,She Past Away
14956,Echo & the Bunnymen
14957,Opposition
14958,The Danse Society
14959,Modern English
14960,Shriekback
14961,Suicide
14962,Soviet Soviet
14963,Romeo Void
14964,Killing Joke
14965,Chrisma
14966,Pylon
14967,For Against
14968,Lowlife
14969,Adam and the Ants
14970,Trisomie 21
14971,The Comsat Angels
14972,Young Marble Giants
14973,Peter Murphy
14974,Harsh Symmetry
14975,Pink Turns Blue
14976,Delta 5
14977,Mimmo Locasciulli
14978,Myllärit
14979,ŁYSA GóRA
14980,Steeleye Span
14981,Jackson C. Frank
14982,Сколот
14983,Vàli
14984,Башня Rowan
14985,Тролль Гнёт Ель
14986,Пётр Налич
14987,Ростислав Чебыкин
14988,The Pentangle
14989,Сны Саламандры
14990,Александр Башлачёв
14991,Fairport Convention
14992,Wallace Band
14993,Конус Маха
14994,Эдда
14995,The Dartz
14996,Alela Diane
14997,Kong Lavring
14998,Tom Paxton
14999,Lindisfarne
15000,Воплі Відоплясова
15001,Tim Buckley
15002,Folk & Rackare
15003,Joan Baez
15004,Green Crow
15005,Mariee Sioux
15006,Kirsten Bråten Berg
15007,She Keeps Bees
15008,Начало Века
15009,Треустье
15010,Trees
15011,Борис Гребенщиков
15012,Mazowsze
15013,Johnny Flynn
15014,Григорий Полухутенко
15015,Марина Капуро
15016,Ольга Арефьева
15017,Tiriltunga
15018,33a
15019,Norrlåtar
15020,Алина Орлова
15021,Trader Horne
15022,Harald Foss
15023,Gjallarhorn
15024,Ólöf Arnalds
15025,Telenn Gwad
15026,Forgotten Pathways
15027,Luc Arbogast
15028,Gyvata
15029,Dominique Vellard
15030,Kapela ze wsi Warszawa
15031,Sol Invictus
15032,Arany Zoltán
15033,Cusco
15034,Spiritual Seasons
15035,Greg Joy
15036,Gotteshorn
15037,Silly Wizard
15038,Darkwood
15039,Trio Mediaeval
15040,Irdorath
15041,Solanaceae
15042,Changes
15043,Falkenbach
15044,Freiburger Spielleyt
15045,Elia y Elizabeth
15046,Kate Mcmayland and Her Orchestra
15047,Dernière Volonté
15048,"Кобыла и трупоглазые жабы искали цезию, нашли поздно утром свистящего хна"
15049,"Peter, Sue & Marc"
15050,Glittertind
15051,Янка Дягилева
15052,Мирина
15053,Mario Biondi & The High Five Quintet
15054,Rocco Papaleo
15055,Tortoise
15056,El Muniria
15057,The Jon Spencer Blues Explosion
15058,The God Machine
15059,Ulan Bator
15060,Disco Inferno
15061,Mogwai
15062,Sprain
15063,Emidio Clementi & Corrado Nuccini
15064,Oceansize
15065,Brainiac
15066,Piano Magic
15067,Mission of Burma
15068,Iceage
15069,The Fall
15070,Public Image Ltd.
15071,Hüsker Dü
15072,Minutemen
15073,The Raincoats
15074,Warsaw
15075,Liliput
15076,The Stranglers
15077,Chrome
15078,Au Pairs
15079,Swell Maps
15080,New Model Army
15081,Wall of Voodoo
15082,Eyeless in Gaza
15083,Ian Dury
15084,Crisis
15085,The Feelies
15086,The Gun Club
15087,The Clash
15088,Suburban Lawns
15089,This Heat
15090,Idles
15091,Magazine
15092,Buzzcocks
15093,The Ex
15094,Talking Heads
15095,The Mekons
15096,The Damned
15097,Гражданская оборона
15098,Saccharine Trust
15099,Alexander Robotnick
15100,Cabaret Voltaire
15101,Franti
15102,Heaven 17
15103,Pale TV
15104,Essential Logic
15105,State of Art
15106,Paraf
15107,Other Side
15108,Saâda Bonaire
15109,Underground Life
15110,Šarlo Akrobata
15111,Nina Hagen
15112,Bow Wow Wow
15113,The Glove
15114,Garbo
15115,Tom Tom Club
15116,The Associates
15117,Propaganda
15118,Scritti Politti
15119,N.O.I.A.
15120,The Passions
15121,Maximum Joy
15122,The Wake
15123,Martin Dupont
15124,The Monochrome Set
15125,Eleven Pond
15126,A Certain Ratio
15127,Fad Gadget
15128,Ian Dury and the Blockheads
15129,Glaxo Babies
15130,Simple Minds
15131,Home Front
15132,The Teardrop Explodes
15133,Kitchen and the Plastic Spoons
15134,Section 25
15135,Size
15136,East wall
15137,Colin Newman
15138,Captain Sensible
15139,Tones on Tail
15140,Frustration
15141,Lene Lovich
15142,Windopen
15143,Orange Juice
15144,Fehlfarben
15145,Devo
15146,Lizzy Mercier Descloux
15147,Altered Images
15148,Tubeway Army
15149,Gang 90
15150,Chris Joss
15151,Janko Nilovic
15152,Lalo Schifrin
15153,The Budos Band
15154,Whatitdo Archive Group
15155,Shawn Lee's Ping Pong Orchestra
15156,Ghost Funk Orchestra
15157,The Winstons
15158,Deodato
15159,Incredible Bongo Band
15160,The Heliocentrics
15161,Barry Adamson
15162,The New Mastersounds
15163,The Sound Stylistics
15164,Polyrhythmics
15165,The Poets of Rhythm
15166,"Medeski, Martin and Wood"
15167,La Batteria
15168,The Diasonics
15169,Surprise Chef
15170,Speedometer
15171,Lack of Afro
15172,Lettuce
15173,Brownout
15174,David Axelrod
15175,The Meters
15176,Redtenbacher's Funkestra
15177,The Sure Fire Soul Ensemble
15178,El Michels Affair
15179,Butcher Brown
15180,Mandrill
15181,Black Market Brass
15182,The Sorcerers
15183,The Red Krayola
15184,The Residents
15185,James Chance & The Contortions
15186,Glenn Branca
15187,Foetus
15188,Dog Faced Hermans
15189,Thinking Fellers Union Local 282
15190,The Soft Boys
15191,Half Japanese
15192,Julian Cope
15193,Silver Apples
15194,The Slits
15195,Josef K
15196,The Durutti Column
15197,Swans
15198,Cop Shoot Cop
15199,XTC
15200,John Cale
15201,Big Black
15202,Sun City Girls
15203,The Dream Syndicate
15204,Rowland S. Howard
15205,Teenage Jesus and the Jerks
15206,Bush Tetras
15207,fIREHOSE
15208,Television Personalities
15209,Mars
15210,Sonic Youth
15211,Liquid Liquid
15212,The Clean
15213,Nico
15214,MX-80 Sound
15215,Liars
15216,The Only Ones
15217,Cows
15218,Gastr Del Sol
15219,Psychic TV
15220,Vampire Rodents
15221,The The
15222,ESG
15223,Theoretical Girls
15224,The Replacements
15225,Brian Eno & David Byrne
15226,Minimal Compact
15227,Blaine L. Reininger
15228,The Legendary Pink Dots
15229,Snakefinger
15230,Clock DVA
15231,Nurse With Wound
15232,Virgin Prunes
15233,Coil
15234,Severed Heads
15235,The Wolfgang Press
15236,Red Lorry Yellow Lorry
15237,Einstürzende Neubauten
15238,Chris & Cosey
15239,23 Skidoo
15240,Throbbing Gristle
15241,The Tear Garden
15242,The Passage
15243,John Foxx
15244,Alan Vega
15245,Malaria!
15246,Dalis Car
15247,Jarboe
15248,David Sylvian
15249,The Flying Lizards
15250,Edward Ka-Spel
15251,Blurt
15252,The Lounge Lizards
15253,Laurie Anderson
15254,Pink Industry
15255,Felt
15256,The Creatures
15257,Anne Clark
15258,David Lynch
15259,New Order
15260,Parquet Courts
15261,The Jam
15262,Elvis Costello & The Attractions
15263,Flipper
15264,The Jesus and Mary Chain
15265,Protomartyr
15266,Squid
15267,X
15268,The Undertones
15269,Scratch Acid
15270,X-Ray Spex
15271,Elvis Costello
15272,Preoccupations
15273,Sleaford Mods
15274,The Wedding Present
15275,Tom Verlaine
15276,Aztec Camera
15277,Hot Snakes
15278,Urinals
15279,Cleaners From Venus
15280,NoMeansNo
15281,The Saints
15282,Iggy Pop
15283,The Dismemberment Plan
15284,Stiff Little Fingers
15285,Dead Moon
15286,Fugazi
15287,Black Flag
15288,The Germs
15289,The Stooges
15290,Agent Orange
15291,Dead Boys
15292,Richard Hell and the Voidoids
15293,Rudimentary Peni
15294,Fang
15295,Dinosaur Jr.
15296,Meat Puppets
15297,Jay Reatard
15298,The Nation of Ulysses
15299,T.S.O.L.
15300,Bad Brains
15301,Naked Raygun
15302,No Trend
15303,Adolescents
15304,Dead Kennedys
15305,Reagan Youth
15306,Jawbox
15307,Zero Boys
15308,Angry Samoans
15309,Rites of Spring
15310,New York Dolls
15311,mclusky
15312,Jawbreaker
15313,Lungfish
15314,Poison Ruïn
15315,Dag Nasty
15316,Ramones
15317,Dicks
15318,Zounds
15319,MDC
15320,Butthole Surfers
15321,Fear
15322,Circle Jerks
15323,Big Boys
15324,Pissed Jeans
15325,Johnny Thunders & The Heartbreakers
15326,Egg Hunt
15327,Gray Matter
15328,The Adicts
15329,Descendents
15330,Havah
15331,Disquieted By
15332,Laghetto
15333,Ruggine
15334,Chambers
15335,Brothers In Law
15336,The Death of Anna Karina
15337,Dags!
15338,Valerian Swing
15339,Vacanza
15340,La Via degli Astronauti
15341,Il Mare di Ross
15342,Violent Breakfast
15343,La Notte Dei Lunghi Coltelli
15344,Dufresne
15345,Attrito
15346,Kult
15347,Dezerter
15348,Armia
15349,Tilt
15350,1984
15351,NAGROBKI
15352,Defekt Muzgó
15353,Cool Kids Of Death
15354,Pidżama Porno
15355,Kazik
15356,Kobranocka
15357,Gruzja
15358,KSU
15359,Apteka
15360,The Analogs
15361,zachwyt
15362,Strachy Na Lachy
15363,Proletaryat
15364,The Bill
15365,Nürnberg
15366,Para Wino
15367,Farben Lehre
15368,Belgrado
15369,Variété
15370,Big Cyc
15371,Molchat Doma
15372,Asylum Party
15373,Little Nemo
15374,The Agnes Circle
15375,Kino
15376,Lebanon Hanover
15377,The End of Electronics
15378,This Cold Night
15379,Bragolin
15380,The Soft Moon
15381,Утро
15382,Super Besse
15383,Twin Tribes
15384,O. Children
15385,FOREVER GREY
15386,DRAB MAJESTY
15387,Buzz Kull
15388,Night Sins
15389,Winter Severity Index
15390,buerak
15391,Leave the Planet
15392,Star Horse
15393,Tamaryn
15394,Flyying Colours
15395,Miniatures
15396,Blouse
15397,Wray
15398,Echo Ladies
15399,The Fauns
15400,Panda Riot
15401,blankenberge
15402,Tropic of Cancer
15403,Deafcult
15404,Tears Run Rings
15405,Radio Supernova
15406,The Stargazer Lilies
15407,The Daysleepers
15408,Them Are Us Too
15409,DIIV
15410,Blushing
15411,Just Mustard
15412,Young Prisms
15413,Kitchens of Distinction
15414,Tempers
15415,Seasurfer
15416,newmoon
15417,Westkust
15418,Cold Showers
15419,Blind Mr. Jones
15420,Tallies
15421,Soft Kill
15422,deary
15423,Slow Crush
15424,Secret Shine
15425,BDRMM
15426,A Place to Bury Strangers
15427,Deserta
15428,Bodywash
15429,Velveteen
15430,Mint Julep
15431,No Joy
15432,Letting Up Despite Great Faults
15433,Airiel
15434,Malory
15435,Pinkshinyultrablast
15436,Pia Fraus
15437,Death Of Lovers
15438,Crystal Canyon
15439,Lightfoils
15440,Esben and the Witch
15441,Miserable
15442,Pale Saints
15443,Ritual Howls
15444,Curve
15445,I Break Horses
15446,Skywave
15447,Cranes
15448,Adorable
15449,Black Marble
15450,Life On Venus
15451,Drop Nineteens
15452,Film School
15453,Animal Ghosts
15454,we melt chocolate
15455,Pale Dian
15456,Lower Dens
15457,Aerofall
15458,Holygram
15459,trementina
15460,Wild Nothing
15461,SPC ECO
15462,The KVB
15463,topographies
15464,M!R!M
15465,House of Harm
15466,Nothing
15467,Launder
15468,Magic Wands
15469,Crystal Stilts
15470,Ride
15471,Ruby Haunt
15472,Medicine
15473,A Sunny Day In Glasgow
15474,Hibou
15475,Porcelain Raft
15476,Temple of Angels
15477,Chapterhouse
15478,Frankie Rose
15479,Ringo Deathstarr
15480,Mark Stewart
15481,Black Eyes
15482,Rosa Yemen
15483,DNA
15484,UT
15485,Boredoms
15486,Alternative TV
15487,Gilla Band
15488,Ludus
15489,Naked City
15490,The Modern Lovers
15491,The Velvet Underground
15492,Lou Reed
15493,Big Star
15494,Patti Smith
15495,MC5
15496,Jonathan Richman And The Modern Lovers
15497,Roxy Music
15498,Flamin' Groovies
15499,Geese
15500,Nick Cave & The Bad Seeds
15501,The Sonics
15502,Johnny Thunders
15503,Maruja
15504,Alemoa
15505,Plant
15506,Selflore
15507,Tiger! Shit! Tiger! Tiger!
15508,WOW
15509,Asino
15510,Labradors
15511,"Folks, stay home"
15512,Jason Creepy
15513,Adria The Reject
15514,Mac Myc
15515,Sistema Nervoso
15516,MYSTIC 1
15517,MC Cavallo
15518,Intracranial Purulency
15519,DubZenStep
15520,Latte & i suoi derivati
15521,Teste Sciroppate
15522,POP_X
15523,San Culamo
15524,Tony Joe White
15525,Snowy White
15526,Eric Clapton
15527,Robert Cray
15528,Gary Moore
15529,Blues Company
15530,Robert Plant
15531,Alvin Lee
15532,J.J. Cale
15533,The Robert Cray Band
15534,Beth Hart & Joe Bonamassa
15535,Joe Bonamassa
15536,Tinsley Ellis
15537,Sonny Landreth
15538,Aynsley Lister
15539,Keb' Mo'
15540,Константин Никольский
15541,Omar & The Howlers
15542,Walter Trout
15543,John Mayall & The Bluesbreakers
15544,Vargas Blues Band
15545,Buddy Guy
15546,Toto
15547,Boz Scaggs
15548,Jeff Beck
15549,Roger Hodgson
15550,Katie Melua
15551,John Hiatt
15552,Santana
15553,Julian Sas
15554,Ana Popovic
15555,Peter Gabriel
15556,Van Morrison
15557,Paul McCartney
15558,B.B. King
15559,Чиж & Co
15560,John Mellencamp
15561,ZZ Top
15562,Jackson Browne
15563,Snowy White & The White Flames
15564,John Mayall
15565,Paul Simon
15566,Coco Montoya
15567,David Knopfler
15568,Mark Knopfler & Emmylou Harris
15569,Chet Atkins & Mark Knopfler
15570,David Gilmour
15571,Bruce Springsteen
15572,Tom Petty and The Heartbreakers
15573,Tom Petty
15574,James Taylor
15575,Roger Waters
15576,David Crosby
15577,B.B. King & Eric Clapton
15578,Keith Richards
15579,Lindsey Buckingham
15580,J.J. Cale & Eric Clapton
15581,Peter Green
15582,Ry Cooder
15583,Derek and the Dominos
15584,Cat Stevens
15585,"Crosby, Stills & Nash"
15586,Shelby Lynne
15587,Peter Frampton
15588,Calvin Russell
15589,Bob Seger
15590,Bruce Springsteen & The E Street Band
15591,Traveling Wilburys
15592,Leon Russell
15593,Paul Weller
15594,Joanne Shaw Taylor
15595,Alan Parsons
15596,Kenny Wayne Shepherd Band
15597,Samantha Fish
15598,Albert Cummings
15599,Jonny Lang
15600,Dana Fuchs
15601,Eric Gales
15602,Melissa Etheridge
15603,Billy Gibbons
15604,Gov't Mule
15605,Susan Tedeschi
15606,Popa Chubby
15607,Blues Cousins
15608,Supersonic Blues Machine
15609,Leslie West
15610,Larkin Poe
15611,Shemekia Copeland
15612,Warren Haynes
15613,Anthony Gomes
15614,Bonnie Raitt
15615,Tedeschi Trucks Band
15616,Mike Zito
15617,Dani Wilde
15618,Sue Foley
15619,The Jeff Healey Band
15620,Ben Poole
15621,Colin James
15622,Joan Armatrading
15623,Trampled Under Foot
15624,Danny Bryant
15625,Gary Clark Jr.
15626,Rory Gallagher
15627,Roy Buchanan
15628,Fantastic Negrito
15629,Ruthie Foster
15630,Jeff Healey
15631,Taj Mahal
15632,Janiva Magness
15633,Stevie Ray Vaughan
15634,Ayo
15635,Layla Zoe
15636,Albert Collins
15637,Johnny Winter
15638,Natalie Merchant
15639,Ten Years After
15640,Canned Heat
15641,Humble Pie
15642,The Rolling Stones
15643,Janis Joplin
15644,Blind Faith
15645,Joe Walsh
15646,Cream
15647,Steppenwolf
15648,Free
15649,Robin Trower
15650,James Gang
15651,The Yardbirds
15652,The Animals
15653,Savoy Brown
15654,Eric Burdon
15655,The J. Geils Band
15656,Little Feat
15657,Jimi Hendrix
15658,Three Dog Night
15659,The Allman Brothers Band
15660,Lynyrd Skynyrd
15661,George Thorogood & The Destroyers
15662,The Spencer Davis Group
15663,Them
15664,Eric Burdon & The Animals
15665,The Guess Who
15666,Grand Funk Railroad
15667,Faces
15668,Big Brother & The Holding Company
15669,Foghat
15670,Level 42
15671,Terence Trent D'Arby
15672,Sananda Maitreya
15673,The Christians
15674,Michael McDonald
15675,Al Jarreau
15676,Tears for Fears
15677,Oleta Adams
15678,Charles & Eddie
15679,The Style Council
15680,Matt Bianco
15681,Philip Bailey
15682,Soul II Soul
15683,Go West
15684,Commodores
15685,Howard Jones
15686,Alexander O'Neal
15687,Cassandra Wilson
15688,Halie Loren
15689,Chantal Chamberland
15690,Beverley Craven
15691,Lisa Ekdahl
15692,Soulsister
15693,Stacey Kent
15694,Hanne Boel
15695,Pink Martini
15696,Susan Wong
15697,Patricia Barber
15698,Marianne Faithfull
15699,Neneh Cherry
15700,Hindi Zahra
15701,Rossofuoco
15702,Federico Fiumani
15703,Gianni Maroccolo
15704,Gionata Mirai
15705,Umberto Palazzo e il Santo Niente
15706,Io?drama
15707,Iotatòla
15708,Zibba e Almalibre
15709,Zibba
15710,Nuju
15711,Eddy Grant
15712,Wang Chung
15713,Freeez
15714,Sydney Youngblood
15715,Shizune
15716,Storm{O}
15717,Boneflower
15718,William Bonney
15719,Touché Amoré
15720,Moving Mountains
15721,La Dispute
15722,Viva Belgrado
15723,Gospel
15724,Prawn
15725,Engine Down
15726,Pianos Become the Teeth
15727,Envy
15728,Lync
15729,the newfound interest in connecticut
15730,Regrowth
15731,One Last Wish
15732,Penfold
15733,At the Drive-In
15734,The Get Up Kids
15735,Far
15736,Lantern
15737,Thursday
15738,Sparta
15739,C'mon Tigre
15740,Melt Yourself Down
15741,Goat
15742,Maria Chiara Argirò
15743,Kokoroko
15744,Jungle by Night
15745,Nubiyan Twist
15746,Sinkane
15747,Addict Ameba
15748,Kim Deal
15749,C+C=Maxigross
15750,Mildlife
15751,Devon Ross
15752,The Raconteurs
15753,Elephant Stone
15754,Stegosauro
15755,Mylets
15756,大象體操
15757,"Covet, San Holo"
15758,The Physics House Band
15759,Lite
15760,Giraffes? Giraffes!
15761,Stage Kids
15762,Delta Sleep
15763,Scumma do Mar
15764,Standards
15765,Crack Cloud
15766,Bombino
15767,Town Portal
15768,TotorRo
15769,Floral
15770,Austin TV
15771,Lamante
15772,"Valerian Swing, Flowdan"
15773,Kanaan
15774,Amplifier
15775,Dungen
15776,Colour Haze
15777,...And You Will Know Us by the Trail of Dead
15778,Hedvig Mollestad Trio
15779,Causa Sui
15780,Black Mountain
15781,Monkey3
15782,SLIFT
